DATAFLOW,LAST UPDATE,freq,indic_bt,cpa2_1,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2006-Q1,70.4,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2006-Q2,71.1,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2006-Q3,71.7,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2006-Q4,73.4,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2007-Q1,74.8,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2007-Q2,76.6,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2007-Q3,77.3,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2007-Q4,78.9,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2008-Q1,80.1,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2008-Q2,80.9,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2008-Q3,81.6,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2008-Q4,82.5,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2009-Q1,82.7,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2009-Q2,82.7,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2009-Q3,83.3,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2009-Q4,84.0,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2010-Q1,84.6,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2010-Q2,85.7,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2010-Q3,86.1,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2010-Q4,86.9,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2011-Q1,87.9,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2011-Q2,88.8,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2011-Q3,89.2,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2011-Q4,90.0,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2012-Q1,90.8,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2012-Q2,91.5,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2012-Q3,92.0,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2012-Q4,92.7,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2013-Q1,93.4,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2013-Q2,94.0,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2013-Q3,94.7,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2013-Q4,95.3,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2014-Q1,96.1,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2014-Q2,97.5,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2014-Q3,98.0,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2014-Q4,98.4,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2015-Q1,99.2,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2015-Q2,99.9,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2015-Q3,100.3,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2015-Q4,100.6,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2016-Q1,101.3,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2016-Q2,102.8,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2016-Q3,103.4,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2016-Q4,103.9,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2017-Q1,104.5,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2017-Q2,105.1,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2017-Q3,105.4,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2017-Q4,106.4,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2018-Q1,107.3,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2018-Q2,108.3,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2018-Q3,109.2,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2018-Q4,110.1,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2019-Q1,110.6,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2019-Q2,111.5,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2019-Q3,112.0,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2019-Q4,112.4,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2020-Q1,112.8,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2020-Q2,114.1,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2020-Q3,114.9,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2020-Q4,115.3,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2021-Q1,116.9,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2021-Q2,121.3,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2021-Q3,127.6,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2021-Q4,131.2,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2022-Q1,131.7,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2022-Q2,134.2,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2022-Q3,136.6,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2022-Q4,138.3,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,NO,2023-Q1,139.4,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2000-Q1,79.0,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2000-Q2,80.7,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2000-Q3,81.6,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2000-Q4,81.9,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2001-Q1,82.8,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2001-Q2,83.2,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2001-Q3,83.4,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2001-Q4,83.7,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2002-Q1,84.0,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2002-Q2,83.5,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2002-Q3,83.0,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2002-Q4,82.5,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2003-Q1,82.3,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2003-Q2,82.4,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2003-Q3,82.5,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2003-Q4,82.7,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2004-Q1,83.2,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2004-Q2,84.2,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2004-Q3,85.4,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2004-Q4,86.2,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2005-Q1,86.6,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2005-Q2,87.1,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2005-Q3,87.6,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2005-Q4,87.9,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2006-Q1,88.0,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2006-Q2,88.3,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2006-Q3,89.0,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2006-Q4,90.0,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2007-Q1,91.6,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2007-Q2,94.2,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2007-Q3,96.2,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2007-Q4,97.9,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2008-Q1,100.0,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2008-Q2,101.5,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2008-Q3,102.3,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2008-Q4,102.6,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2009-Q1,102.3,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2009-Q2,101.8,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2009-Q3,101.6,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2009-Q4,101.6,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2010-Q1,101.4,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2010-Q2,101.8,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2010-Q3,101.8,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2010-Q4,101.8,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2011-Q1,102.1,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2011-Q2,102.7,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2011-Q3,103.2,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2011-Q4,103.5,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2012-Q1,103.7,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2012-Q2,103.5,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2012-Q3,103.0,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2012-Q4,102.6,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2013-Q1,102.2,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2013-Q2,101.9,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2013-Q3,101.4,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2013-Q4,101.0,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2014-Q1,100.7,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2014-Q2,100.5,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2014-Q3,100.6,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2014-Q4,100.6,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2015-Q1,100.4,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2015-Q2,100.1,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2015-Q3,99.9,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2015-Q4,99.6,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2016-Q1,99.5,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2016-Q2,99.7,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2016-Q3,99.9,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2016-Q4,100.1,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2017-Q1,100.1,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2017-Q2,100.1,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2017-Q3,100.7,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2017-Q4,101.5,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2018-Q1,101.9,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2018-Q2,102.9,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2018-Q3,104.3,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2018-Q4,105.8,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2019-Q1,106.6,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2019-Q2,107.6,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2019-Q3,108.6,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2019-Q4,109.4,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2020-Q1,110.3,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2020-Q2,110.9,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2020-Q3,111.5,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2020-Q4,112.1,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2021-Q1,113.1,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2021-Q2,114.8,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2021-Q3,117.1,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2021-Q4,119.8,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2022-Q1,123.5,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2022-Q2,129.6,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2022-Q3,134.6,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PL,2022-Q4,138.7,
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2000-Q1,76.5,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2000-Q2,75.7,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2000-Q3,75.8,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2000-Q4,76.1,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2001-Q1,74.9,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2001-Q2,76.2,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2001-Q3,76.9,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2001-Q4,76.9,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2002-Q1,77.3,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2002-Q2,78.6,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2002-Q3,78.8,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2002-Q4,78.8,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2003-Q1,78.9,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2003-Q2,79.7,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2003-Q3,79.3,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2003-Q4,79.2,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2004-Q1,80.2,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2004-Q2,83.3,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2004-Q3,83.2,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2004-Q4,83.5,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2005-Q1,82.6,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2005-Q2,83.8,s
ESTAT:STS_COPI_Q(1.0),17/05/23 11:00:00,Q,CSTO,CPA_F41001_X_410014,NSA,I15,PT,2005-Q3,84.7,s
